user_id,gender,age,device_type,os,nrs_grade,date_collected
b286dea5-a849-4f1f-a290-c31a6e1811cd,,,pc,android,C2,2022-04-04
b28b43a1-9039-427a-a8fa-3a340711a8f1,,,smartphone,android,,2022-07-18
b28b43a1-9039-427a-a8fa-3a340711a8f1,,,smartphone,android,,2022-07-18
b28ba80d-7a81-4647-ac4b-366c484e24fc,,46,smartphone,,E,2022-07-18
b28ba80d-7a81-4647-ac4b-366c484e24fc,,,smartphone,,E,2022-07-18
b28e4bf7-1e53-4c49-8968-6df4dddaa5dd,,,smartphone,android,,2022-07-18
b28e4bf7-1e53-4c49-8968-6df4dddaa5dd,,,smartphone,android,,2022-07-18
b28ee149-a2e8-4b39-b08a-962051f67bd0,,,,ios,E,2022-11-14
b28ee149-a2e8-4b39-b08a-962051f67bd0,,,,ios,E,2022-11-14
b28ee149-a2e8-4b39-b08a-962051f67bd0,,,,ios,E,2022-10-28
b2928a84-12d5-4a79-af65-eb1cb3cde59d,,,,,,2022-04-04
b299ebb1-efdf-4944-b296-aca4d7c5e2d9,M,31,,android,C1,2022-07-18
b299ebb1-efdf-4944-b296-aca4d7c5e2d9,M,,,android,C1,2022-07-18
b29c4036-fe0a-445a-821e-e8effac7ede5,,,tablet,android,C1,2022-11-14
b29c4036-fe0a-445a-821e-e8effac7ede5,,24,tablet,android,C1,2022-11-14
b29ece3a-8e95-4565-87de-c350bf38ef44,M,,pc,,,2022-10-28
b29ece3a-8e95-4565-87de-c350bf38ef44,M,28,pc,,,2022-11-14
b29ece3a-8e95-4565-87de-c350bf38ef44,M,31,pc,,,2022-11-14
b29f7a97-0553-4b19-9335-27d5fd980c40,,,pc,android,C1,2022-07-18
b29f7a97-0553-4b19-9335-27d5fd980c40,,,pc,android,C1,2022-07-18
b2a29074-1649-401c-8e39-9b0dcbd48f64,,,,android,E,2022-11-14
b2a29074-1649-401c-8e39-9b0dcbd48f64,,,,android,E,2022-11-14
b2a2f75e-a111-45bf-b346-6a1363591326,,,tablet,,C1,2022-07-18
b2a2f75e-a111-45bf-b346-6a1363591326,,30,tablet,,C1,2022-07-18
b2a87028-2679-4cb9-ae5c-e161e9b702f1,,22,smartphone,android,D,2022-07-18
b2a87028-2679-4cb9-ae5c-e161e9b702f1,,,smartphone,android,D,2022-07-18
b2adaf2d-da2a-42b1-8d3c-d0fee243b650,,,tablet,android,C2,2022-07-18
b2adaf2d-da2a-42b1-8d3c-d0fee243b650,,,tablet,android,C2,2022-07-18
b2af2e12-64ff-4a48-8008-7e27abef0fcc,M,,tablet,android,,2022-11-14
b2af2e12-64ff-4a48-8008-7e27abef0fcc,M,57,tablet,android,,2022-11-14
b2af2e12-64ff-4a48-8008-7e27abef0fcc,M,37,tablet,android,,2022-10-28
b2afd458-7bc5-475b-ae6c-45807200d1d9,M,,,android,C1,2022-07-18
b2afd458-7bc5-475b-ae6c-45807200d1d9,M,53,,android,C1,2022-07-18
b2b281eb-aad7-4a4e-b660-712c8387bf54,,,pc,android,D,2022-07-18
b2b281eb-aad7-4a4e-b660-712c8387bf54,,,pc,android,D,2022-07-18
b2b45c51-c371-4f56-957e-92fb343c1bf2,,23,tablet,android,E,2022-07-18
b2b45c51-c371-4f56-957e-92fb343c1bf2,,49,tablet,android,E,2022-07-18
b2b523d1-62da-48e0-9126-8564cb709575,,27,smartphone,android,,2022-07-18
b2b523d1-62da-48e0-9126-8564cb709575,,60,smartphone,android,,2022-07-18
b2b6b0cc-53ca-4863-9dc2-aa00e3dd001b,,,smartphone,android,B,2022-07-18
b2b6b0cc-53ca-4863-9dc2-aa00e3dd001b,,46,smartphone,android,B,2022-07-18
b2c01569-19e6-4838-bc31-b7173564baee,,48,pc,,C2,2022-07-18
b2c01569-19e6-4838-bc31-b7173564baee,,,pc,,C2,2022-07-18
b2c06d85-17e2-4f53-8b97-27f647146309,,,tablet,android,C2,2022-07-18
b2c06d85-17e2-4f53-8b97-27f647146309,,19,tablet,android,C2,2022-07-18
b2c0b52a-cb15-47da-b250-0de95c29a301,,,pc,android,,2022-07-18
b2c0b52a-cb15-47da-b250-0de95c29a301,,,pc,android,,2022-07-18
b2c15862-f5a5-4015-a336-6a0099bdec24,,,,android,,2022-07-18
b2c15862-f5a5-4015-a336-6a0099bdec24,,,,android,,2022-07-18
b2c2052a-fe42-4e03-b5bc-b6b8b2b32fc1,,50,,android,A,2022-08-30
b2c3e508-12cb-42f8-ae5b-d8805d5a71bd,,40,,android,C2,2022-07-18
b2c3e508-12cb-42f8-ae5b-d8805d5a71bd,,36,,android,C2,2022-07-18
b2c5542d-72f7-44cb-b690-a890f49bdff8,M,22,,,,2022-08-30
b2cd4092-c993-4e8a-806b-f0721368ce5b,,35,tablet,android,,2022-04-04
b2dd1c3e-c34c-4d36-8574-f218642bbc3d,M,57,tablet,,C2,2022-11-14
b2dd1c3e-c34c-4d36-8574-f218642bbc3d,M,39,tablet,,C2,2022-11-14
b2e0b506-08f6-4852-bb18-2016e65dcff5,,,,,A,2022-11-14
b2e0b506-08f6-4852-bb18-2016e65dcff5,,,,,A,2022-11-14
b2e48e45-6a1c-4fa0-a9c5-d9f8ba94c5ce,,20,smartphone,android,B,2022-07-18
b2e48e45-6a1c-4fa0-a9c5-d9f8ba94c5ce,,,smartphone,android,B,2022-07-18
b2e50ab5-1775-4257-aa8b-30b95c0fed6c,M,23,,android,C2,2022-11-14
b2e50ab5-1775-4257-aa8b-30b95c0fed6c,M,,,android,C2,2022-11-14
b2e8f8bf-6432-41b5-956c-5a14bca3e81f,,,pc,,C1,2022-11-03
b2e8f8bf-6432-41b5-956c-5a14bca3e81f,,20,pc,,C1,2022-11-03
b2e90713-a6de-4386-be65-56630c5ab78d,F,,smartphone,android,C1,2022-11-14
b2e90713-a6de-4386-be65-56630c5ab78d,F,40,smartphone,android,C1,2022-11-14
b2ef89a4-6cb0-4d4b-ac95-542b8ce24bba,,,smartphone,android,D,2022-07-18
b2ef89a4-6cb0-4d4b-ac95-542b8ce24bba,,,smartphone,android,D,2022-07-18
b2f72d0a-d5fc-474c-9fbc-a8727aff53fa,,55,smartphone,android,E,2022-07-18
b2f72d0a-d5fc-474c-9fbc-a8727aff53fa,,,smartphone,android,E,2022-07-18
b2fe2827-60bd-408b-bc19-90a7646534f3,,18,,,,2022-08-30
b2fe2827-60bd-408b-bc19-90a7646534f3,,,,,,2022-08-30
b30294b6-2440-4ccc-a76f-c8cde2310135,M,,,,C2,2022-11-14
b30294b6-2440-4ccc-a76f-c8cde2310135,M,42,,,C2,2022-11-14
b3042977-3ae0-457b-9a0c-fb285c9252e5,M,,,,D,2022-07-18
b3042977-3ae0-457b-9a0c-fb285c9252e5,M,43,,,D,2022-07-18
b30687c3-dabc-4ccb-b39d-76464020d977,M,,smartphone,android,C2,2022-07-18
b30687c3-dabc-4ccb-b39d-76464020d977,M,,smartphone,android,C2,2022-07-18
b30a80ec-021d-4589-80b7-7d020409a460,F,,,,C2,2022-11-14
b30a80ec-021d-4589-80b7-7d020409a460,F,,,,C2,2022-11-14
b30f7c74-52ac-458e-80ac-90070ebce2c1,M,,pc,android,,2022-07-18
b30f7c74-52ac-458e-80ac-90070ebce2c1,M,,pc,android,,2022-07-18
b315349c-eb11-4b43-9bc5-7bb5c74024a5,,,pc,android,D,2022-07-18
b315349c-eb11-4b43-9bc5-7bb5c74024a5,,,pc,android,D,2022-07-18
b315fdb1-eaaa-4e08-8e07-a970429a48d9,M,,smartphone,android,C2,2022-07-18
b315fdb1-eaaa-4e08-8e07-a970429a48d9,M,,smartphone,android,C2,2022-07-18
b316798d-35b3-4e90-8aeb-6825da596cbc,M,,,,C1,2022-11-14
b316798d-35b3-4e90-8aeb-6825da596cbc,M,,,,C1,2022-11-14
b3169e8d-b998-462b-8149-14c4b23aa926,,46,pc,,C2,2022-10-28
b3169e8d-b998-462b-8149-14c4b23aa926,,,pc,,C2,2022-11-14
b3169e8d-b998-462b-8149-14c4b23aa926,,,pc,,C2,2022-11-14
b31e7614-2f6d-487a-ba32-fe0893b3de23,,18,pc,android,C1,2022-08-30
b321fe59-1548-436d-816f-2f5f037a8bcf,,,smartphone,,C2,2022-08-30
b322d03f-3221-4ec7-95a2-9223295e74ef,M,,tablet,,,2022-11-14
b322d03f-3221-4ec7-95a2-9223295e74ef,M,51,tablet,,,2022-11-14
b322d03f-3221-4ec7-95a2-9223295e74ef,M,55,tablet,,,2022-11-14
b322d03f-3221-4ec7-95a2-9223295e74ef,M,43,tablet,,,2022-11-14
b324c79d-2b3d-46cb-8d90-fb0748c0d37c,,,smartphone,android,C1,2022-11-03
b3282e2b-e47e-433d-93c4-4589e6e8914a,,,tablet,android,,2022-07-18
b3282e2b-e47e-433d-93c4-4589e6e8914a,,,tablet,android,,2022-07-18
b32a19f7-2516-4050-adac-7288067d9491,,26,smartphone,,,2022-08-30
b32e21c5-f305-4c4f-8e78-33631fb4e57f,,,smartphone,,C1,2022-11-14
b32e21c5-f305-4c4f-8e78-33631fb4e57f,,,smartphone,,C1,2022-11-14
b32ebba4-2111-452b-8ed4-7382291ebba1,,,smartphone,android,A,2022-07-18
b32ebba4-2111-452b-8ed4-7382291ebba1,,,smartphone,android,A,2022-07-18
b33012aa-a2e7-45ad-880d-8b7fd8dab49a,M,,smartphone,,E,2022-07-18
b33012aa-a2e7-45ad-880d-8b7fd8dab49a,M,32,smartphone,,E,2022-07-18
b3311b0f-e303-4ef6-a3f9-7dd90fa99691,M,50,smartphone,ios,B,2022-08-30
b331a270-ca44-4af1-9b2c-a635d7edf3c1,,23,,,C2,2022-07-18
b331a270-ca44-4af1-9b2c-a635d7edf3c1,,37,,,C2,2022-07-18
b3337179-1923-421a-9359-72808c332465,,,,,,2022-08-30
b3353564-27a2-48bd-85db-3b74b112fe69,,45,smartphone,android,D,
b335b630-7c2b-4697-a175-7c1bc11cede6,M,59,,android,,2022-11-03
b3374cfe-2a7d-4d5d-859d-f81687b3f347,M,,,android,B,2022-11-14
b3374cfe-2a7d-4d5d-859d-f81687b3f347,M,44,,android,B,2022-11-14
b339b62a-dd28-4924-a1b6-0f0c8d0979c3,,,,android,C1,2022-07-18
b339b62a-dd28-4924-a1b6-0f0c8d0979c3,,45,,android,C1,2022-07-18
b33de69b-28b2-41c9-a398-a6aea9ec3c27,M,,pc,android,C1,2022-07-18
b33de69b-28b2-41c9-a398-a6aea9ec3c27,M,,pc,android,C1,2022-07-18
b342877d-fbb5-40cb-9e7b-420bdb2e58d6,,,pc,,D,2022-08-30
b3435dd7-78d2-4acd-9f3d-51c03b31e42a,,59,pc,android,C1,2022-11-03
b344e816-3207-4af0-92a1-1171e230e8b4,,35,smartphone,android,C2,
b344e816-3207-4af0-92a1-1171e230e8b4,,45,smartphone,android,C2,
b3450f5f-b64e-4f27-8d35-2256985296e5,,,smartphone,,D,2022-11-14
b3450f5f-b64e-4f27-8d35-2256985296e5,,,smartphone,,D,2022-11-14
b359b5ca-8e70-4c0b-a92c-b3483b9a913a,,35,,android,C1,2022-11-03
b35aca37-0ec9-471d-b343-78332915b4e9,,,,,A,2022-07-18
b35aca37-0ec9-471d-b343-78332915b4e9,,,,,A,2022-07-18
b36313bd-b53a-4b80-82c2-ea51d9aaab42,,,pc,android,C2,2022-08-30
b366dbc5-8e7c-4fc4-9768-3e8030b4723a,,,smartphone,,C2,2022-11-14
b366dbc5-8e7c-4fc4-9768-3e8030b4723a,,,smartphone,,C2,2022-11-14
b3681276-066e-4fa9-a216-7f30521147e8,M,52,,android,E,2022-07-18
b3681276-066e-4fa9-a216-7f30521147e8,M,,,android,E,2022-07-18
b36d8001-0661-40b8-a741-66147a67b077,,41,,android,B,2022-11-14
b36d8001-0661-40b8-a741-66147a67b077,,,,android,B,2022-11-14
b36f60c5-9c93-450e-a85e-ce41b65355e1,,,smartphone,android,D,2022-07-18
b36f60c5-9c93-450e-a85e-ce41b65355e1,,,smartphone,android,D,2022-07-18
b3711201-f7c8-49f2-a717-a33839ade542,,44,tablet,,B,2022-07-18
b3711201-f7c8-49f2-a717-a33839ade542,,,tablet,,B,2022-07-18
b373b496-9bb5-4bf4-a9f0-86b5f885091a,,,,,C2,2022-10-28
b374dc49-b45c-487e-81a5-d5c60a6bd04d,,23,,,E,2022-11-14
b374dc49-b45c-487e-81a5-d5c60a6bd04d,,,,,E,2022-11-14
b374dc49-b45c-487e-81a5-d5c60a6bd04d,,,,,E,2022-10-28
b3763004-8a14-45ab-8b4d-8042e74f3606,,19,,,,2022-08-30
b376d14e-7655-4716-a2cc-2fa50ceac590,M,,tablet,,C2,2022-09-27
b3798c28-e3a2-48b0-a2f2-58f5d4593153,M,33,pc,ios,,2022-07-18
b3798c28-e3a2-48b0-a2f2-58f5d4593153,M,25,pc,ios,,2022-07-18
b37b2897-f9cf-4ab2-8d5c-3621b25a4b69,M,,,android,C1,2022-11-14
b37b2897-f9cf-4ab2-8d5c-3621b25a4b69,M,59,,android,C1,2022-10-28
b37b2897-f9cf-4ab2-8d5c-3621b25a4b69,M,40,,android,C1,2022-11-14
b37e93af-5fac-4763-8c26-29d59fb4d52b,,32,pc,android,C1,2022-07-18
b37e93af-5fac-4763-8c26-29d59fb4d52b,,,pc,android,C1,2022-07-18
b381730d-5343-4530-9310-6c4df9d8f533,,,tablet,android,E,2022-07-18
b381730d-5343-4530-9310-6c4df9d8f533,,,tablet,android,E,2022-07-18
b3839261-0170-4762-8cb7-483f0cbe5ad9,M,,,android,B,2022-07-18
b3839261-0170-4762-8cb7-483f0cbe5ad9,M,,,android,B,2022-07-18
b38598dd-fde2-4cdd-afc4-3108760cb6b2,F,32,smartphone,android,C2,2022-07-18
b38598dd-fde2-4cdd-afc4-3108760cb6b2,F,36,smartphone,android,C2,2022-07-18
b385b958-eed0-4e93-af1f-32a4bf918c01,,20,smartphone,android,A,2022-07-18
b385b958-eed0-4e93-af1f-32a4bf918c01,,,smartphone,android,A,2022-07-18
b38afb6d-271e-47b9-a907-f512a0e82ac6,,,,android,,2022-07-18
b38afb6d-271e-47b9-a907-f512a0e82ac6,,,,android,,2022-07-18
b3971ca8-bbff-4950-b751-0eda60646451,,60,pc,android,C1,2022-07-18
b3971ca8-bbff-4950-b751-0eda60646451,,,pc,android,C1,2022-07-18
b3979f35-737c-4b2e-a2ff-51648660bc49,,,,android,A,2022-07-18
b3979f35-737c-4b2e-a2ff-51648660bc49,,,,android,A,2022-07-18
b39b0bc0-6aed-46e5-aef8-784fbea3c811,,23,smartphone,android,,2022-07-18
b39b0bc0-6aed-46e5-aef8-784fbea3c811,,28,smartphone,android,,2022-07-18
b39f0fc8-0bbb-4619-b139-506cc400c02a,,,pc,,D,2022-07-18
b39f0fc8-0bbb-4619-b139-506cc400c02a,,,pc,,D,2022-07-18
b3a3311e-19e0-4cab-958d-4b4d3bffa857,,,,android,B,2022-07-18
b3a3311e-19e0-4cab-958d-4b4d3bffa857,,,,android,B,2022-07-18
b3a45978-0637-4a20-9734-902daab3d113,M,19,smartphone,android,E,2022-07-18
b3a45978-0637-4a20-9734-902daab3d113,M,22,smartphone,android,E,2022-07-18
b3a6538e-401e-4c99-b8af-9ec54bfbd110,,50,,ios,,2022-07-18
b3a6538e-401e-4c99-b8af-9ec54bfbd110,,58,,ios,,2022-07-18
b3aec3e0-40fa-4e0f-a3cc-221a194046be,,,,android,C2,2022-07-18
b3aec3e0-40fa-4e0f-a3cc-221a194046be,,,,android,C2,2022-07-18
b3af8e80-436f-420c-982a-f3c9446a7fab,,,pc,,D,2022-07-18
b3af8e80-436f-420c-982a-f3c9446a7fab,,45,pc,,D,2022-07-18
b3b94ed8-af38-44e9-b064-234f88cfc428,,44,smartphone,,C2,2022-08-30
b3b9d905-47c0-4323-a3b6-eac70225cf7e,,,pc,android,,2022-08-30
b3bc381a-c03a-475d-a651-c32039c61db2,,23,smartphone,android,,2022-07-18
b3bc381a-c03a-475d-a651-c32039c61db2,,,smartphone,android,,2022-07-18
b3c462d8-7683-45af-93fa-02c16a329cee,,34,smartphone,android,B,2022-11-03
b3c462d8-7683-45af-93fa-02c16a329cee,,,smartphone,android,B,2022-11-03
b3c462d8-7683-45af-93fa-02c16a329cee,,,smartphone,android,B,2022-11-03
b3cad363-cee1-4d94-a78c-2b4e9b55500b,M,28,pc,android,,2022-07-18
b3cad363-cee1-4d94-a78c-2b4e9b55500b,M,45,pc,android,,2022-07-18
b3cb5cac-8dbe-4613-beee-63e6ee9f68ee,,42,smartphone,,B,2022-07-18
b3cb5cac-8dbe-4613-beee-63e6ee9f68ee,,24,smartphone,,B,2022-07-18
b3cb5d15-ddf3-407f-9094-7903a650d0d2,,,smartphone,android,,2022-11-14
b3cb5d15-ddf3-407f-9094-7903a650d0d2,,24,smartphone,android,,2022-11-14
b3cccdd6-d9bb-4675-be21-f031c8835ff0,,,smartphone,android,C1,2022-07-18
b3cccdd6-d9bb-4675-be21-f031c8835ff0,,,smartphone,android,C1,2022-07-18
b3cf84fd-4875-4dc1-a797-6673189186e5,M,,smartphone,android,A,2022-07-18
b3cf84fd-4875-4dc1-a797-6673189186e5,M,,smartphone,android,A,2022-07-18
b3d16877-1768-4725-87ab-8ef9d3048634,,,smartphone,android,C1,2022-07-18
b3d16877-1768-4725-87ab-8ef9d3048634,,,smartphone,android,C1,2022-07-18
b3d2d0d7-e9b7-4c3a-9c29-b3125a4b1425,,45,smartphone,,D,
b3d2d0d7-e9b7-4c3a-9c29-b3125a4b1425,,22,smartphone,,D,
b3d7ce7a-357a-403f-8f2b-3be68547b614,M,,,,B,2022-11-14
b3d7ce7a-357a-403f-8f2b-3be68547b614,M,,,,B,2022-11-14
b3d7ce7a-357a-403f-8f2b-3be68547b614,M,45,,,B,2022-10-28
b3e09cd4-e131-4cba-82d7-150fc3d0983f,,60,smartphone,android,E,2022-07-18
b3e09cd4-e131-4cba-82d7-150fc3d0983f,,,smartphone,android,E,2022-07-18
b3e44778-3d07-4f33-815e-1b6f9f4215c3,,26,smartphone,,C2,2022-11-14
b3e44778-3d07-4f33-815e-1b6f9f4215c3,,,smartphone,,C2,2022-11-14
b3e58016-828f-4c42-bc7e-e2a15357d5e4,,,tablet,,C2,2022-08-30
b3e7029d-a4ba-4073-a0e4-d2f8d028bbbb,M,,smartphone,android,D,2022-11-03
b3e79f31-e795-468e-8f7b-76eabf9c3b1f,,,smartphone,android,,2022-07-18
b3e79f31-e795-468e-8f7b-76eabf9c3b1f,,,smartphone,android,,2022-07-18
b3eddb96-daa9-4acc-9d85-55c82d0e0ca8,M,,smartphone,,C2,2022-11-14
b3eddb96-daa9-4acc-9d85-55c82d0e0ca8,M,,smartphone,,C2,2022-11-14
b3f09974-a106-4a6e-9501-98a860936ca7,,,,,,2022-10-28
b3f09974-a106-4a6e-9501-98a860936ca7,,,,,,2022-11-14
b3f09974-a106-4a6e-9501-98a860936ca7,,54,,,,2022-11-14
b3f14766-80b2-45d7-a032-b97ca261c8b6,,,tablet,android,C2,2022-07-18
b3f14766-80b2-45d7-a032-b97ca261c8b6,,22,tablet,android,C2,2022-07-18
b3f19fd5-b84c-4f03-b65c-c1e7db110bb9,,,,,C1,2022-11-14
b3f19fd5-b84c-4f03-b65c-c1e7db110bb9,,,,,C1,2022-10-28
b3f19fd5-b84c-4f03-b65c-c1e7db110bb9,,55,,,C1,2022-11-14
b3f3016c-eee2-4cb3-9c24-ffb756c12ca9,,,,,C1,2022-07-18
b3f3016c-eee2-4cb3-9c24-ffb756c12ca9,,,,,C1,2022-07-18
b3f4a15a-46a7-470d-adf0-1006b98dc4da,,,tablet,android,,2022-09-27
b3f4b3fe-7137-4174-96fe-e8ad776fc086,,,,android,C2,2022-07-18
b3f4b3fe-7137-4174-96fe-e8ad776fc086,,,,android,C2,2022-07-18
b3f86e56-aa83-42a2-8a01-f820a4f2524c,M,42,,android,C2,2022-07-18
b3f86e56-aa83-42a2-8a01-f820a4f2524c,M,,,android,C2,2022-07-18
b3fd4150-16f8-4c3e-becc-3f8d45ab3998,M,54,smartphone,,D,2022-11-14
b3fd4150-16f8-4c3e-becc-3f8d45ab3998,M,,smartphone,,D,2022-10-28
b3fd4150-16f8-4c3e-becc-3f8d45ab3998,M,52,smartphone,,D,2022-11-14
b3fe33ef-eb5a-497e-9823-2bf78d4d4ca3,,,smartphone,android,B,2022-07-18
b3fe33ef-eb5a-497e-9823-2bf78d4d4ca3,,,smartphone,android,B,2022-07-18
b3fe3dec-8a94-44fd-b5dc-d3422a094895,,45,tablet,,D,2022-07-18
b3fe3dec-8a94-44fd-b5dc-d3422a094895,,,tablet,,D,2022-07-18
b3fe3dec-8a94-44fd-b5dc-d3422a094895,,,tablet,,D,2022-07-18
b3fe3dec-8a94-44fd-b5dc-d3422a094895,,,tablet,,D,2022-07-18
b4019afb-732f-475e-a63b-1a7029545e90,,28,pc,,B,2022-07-18
b4019afb-732f-475e-a63b-1a7029545e90,,,pc,,B,2022-07-18
b404bb68-2982-4ea1-bc99-852e88c5e980,,36,smartphone,android,C2,2022-07-18
b404bb68-2982-4ea1-bc99-852e88c5e980,,,smartphone,android,C2,2022-07-18
b404bb68-2982-4ea1-bc99-852e88c5e980,,18,smartphone,android,C2,2022-07-18
b404bb68-2982-4ea1-bc99-852e88c5e980,,,smartphone,android,C2,2022-07-18
b40751d3-2c37-4ba4-937b-40fdeda3eaa3,,40,,android,,2022-04-04
b409acfe-a47d-43b5-8202-4136c40520cd,,27,,android,B,2022-07-18
b409acfe-a47d-43b5-8202-4136c40520cd,,,,android,B,2022-07-18
b4209dc3-0d2f-4eee-9de6-f02b54b6cbe1,M,,smartphone,android,,2022-07-18
b4209dc3-0d2f-4eee-9de6-f02b54b6cbe1,M,,smartphone,android,,2022-07-18
b420c53f-e19b-485c-ac39-4ffdd7562079,,,smartphone,,D,2022-07-18
b420c53f-e19b-485c-ac39-4ffdd7562079,,,smartphone,,D,2022-07-18
b4223325-2b9c-4208-bc37-70dd0626f6ae,,58,smartphone,android,C2,2022-04-04
b424966e-b003-4e19-a58f-572506469cb5,,,pc,android,B,2022-08-30
b42b9ebd-6267-4b47-b000-a319bd3773f1,M,18,tablet,,D,2022-11-14
b42b9ebd-6267-4b47-b000-a319bd3773f1,M,56,tablet,,D,2022-11-14
b431f984-b263-4ed0-8cb9-b4c8742fd05d,,27,,android,E,2022-07-18
b431f984-b263-4ed0-8cb9-b4c8742fd05d,,,,android,E,2022-07-18
b4324ac0-fad8-4504-a8da-ad84bcbc1c84,,33,smartphone,android,D,2022-04-04
b4377ff3-c0fa-4b6f-ba47-e54789b6d1c0,M,,smartphone,,C2,2022-11-14
b4377ff3-c0fa-4b6f-ba47-e54789b6d1c0,M,53,smartphone,,C2,2022-11-14
b4377ff3-c0fa-4b6f-ba47-e54789b6d1c0,M,,smartphone,,C2,2022-10-28
b43a03b9-7314-404d-be86-16c84c2b0341,M,,smartphone,,,2022-11-14
b43a03b9-7314-404d-be86-16c84c2b0341,M,,smartphone,,,2022-11-14
b43c8a4c-519c-4fc6-bd15-80beda518a5f,,57,,android,B,2022-11-03
b43c8a4c-519c-4fc6-bd15-80beda518a5f,,,,android,B,2022-11-03
b43c8a4c-519c-4fc6-bd15-80beda518a5f,,22,,android,B,2022-11-03
b43c8a4c-519c-4fc6-bd15-80beda518a5f,,,,android,B,2022-11-03
b446fbd9-103d-4504-92af-87262d7ab324,,38,smartphone,android,C1,2022-07-18
b446fbd9-103d-4504-92af-87262d7ab324,,22,smartphone,android,C1,2022-07-18
b447e22f-9275-4fb7-a811-40c423f90df8,,,smartphone,android,,2022-07-18
b447e22f-9275-4fb7-a811-40c423f90df8,,,smartphone,android,,2022-07-18
b44a71f7-84dc-4503-8323-b3220bec7a21,M,53,,,C2,2022-07-18
b44a71f7-84dc-4503-8323-b3220bec7a21,M,29,,,C2,2022-07-18
b44d5970-dfe3-4f4d-bd32-fdfa6431b298,,23,smartphone,android,,2022-08-30
b44f5cba-0700-4f41-8cc4-23434dcbca73,,,,,C1,2022-11-03
b454ff2d-8cdd-4dd9-be54-33e7ed76bc55,M,,,android,,2022-07-18
b454ff2d-8cdd-4dd9-be54-33e7ed76bc55,M,,,android,,2022-07-18
b45525b1-c38a-41e9-8551-c9fbdb2ff3ab,,19,smartphone,android,,2022-07-18
b45525b1-c38a-41e9-8551-c9fbdb2ff3ab,,,smartphone,android,,2022-07-18
b4663e28-6b9f-4dbd-a136-d2bbfa2b7e5f,,39,smartphone,android,B,2022-07-18
b4663e28-6b9f-4dbd-a136-d2bbfa2b7e5f,,,smartphone,android,B,2022-07-18
b469491c-ee7d-4791-b659-6e51a9227e0d,M,,smartphone,,,2022-11-14
b469491c-ee7d-4791-b659-6e51a9227e0d,M,,smartphone,,,2022-11-14
b46cc771-06a8-4505-b3cd-0e6e3a9a2afd,,,smartphone,android,,2022-08-30
b46d6b35-3312-487a-918e-928f57355525,,37,pc,android,,2022-07-18
b46d6b35-3312-487a-918e-928f57355525,,,pc,android,,2022-07-18
b46eb2c8-b7c4-4870-8482-41c53e2f4e49,M,38,smartphone,android,B,2022-07-18
b46eb2c8-b7c4-4870-8482-41c53e2f4e49,M,22,smartphone,android,B,2022-07-18
b4714ed0-f961-41b4-817f-3bebc7ebfe41,,41,pc,,C2,2022-07-18
b4714ed0-f961-41b4-817f-3bebc7ebfe41,,,pc,,C2,2022-07-18
b4779346-4bea-43fd-bf42-f974c17f14b9,,44,smartphone,android,C1,2022-08-30
b479a633-2a50-4f88-9de8-e28f0416ac1c,,,smartphone,,C2,2022-07-18
b479a633-2a50-4f88-9de8-e28f0416ac1c,,,smartphone,,C2,2022-07-18
b47bbfbc-5f89-470a-9f65-c2465fd33c42,,23,,android,,2022-07-18
b47bbfbc-5f89-470a-9f65-c2465fd33c42,,,,android,,2022-07-18
b47e1a30-cacd-4ebd-a875-047afc8c4d73,F,20,,,,2022-11-14
b47e1a30-cacd-4ebd-a875-047afc8c4d73,F,,,,,2022-11-14
b47ea0fa-ba13-468a-aed5-1307069b4bdb,,48,,android,B,2022-04-04
b47f5fb3-47f3-42d8-bde2-8cbc51afb67a,F,,,android,,2022-07-18
b47f5fb3-47f3-42d8-bde2-8cbc51afb67a,F,,,android,,2022-07-18
b4833e9d-7d3b-401b-8af2-e9cf6d4b0c5b,,,tablet,android,E,2022-07-18
b4833e9d-7d3b-401b-8af2-e9cf6d4b0c5b,,,tablet,android,E,2022-07-18
b4866744-b6d5-4fde-80da-6fb0f027c2a6,M,25,,,,2022-11-14
b4866744-b6d5-4fde-80da-6fb0f027c2a6,M,,,,,2022-11-14
b48b44e9-6658-42a5-bb1c-a869668acb9b,,19,,,,2022-11-14
b48b44e9-6658-42a5-bb1c-a869668acb9b,,,,,,2022-11-14
b48d5abc-52ce-4c88-a981-15d667c5c2b4,F,,,,B,2022-07-18
b48d5abc-52ce-4c88-a981-15d667c5c2b4,F,48,,,B,2022-07-18
b49b51ad-654d-4efd-907e-3251230a5bdb,F,,,ios,C2,2022-07-18
b49b51ad-654d-4efd-907e-3251230a5bdb,F,,,ios,C2,2022-07-18
b49b6cde-1d5d-4dd5-98d1-29adec085998,,,smartphone,,,2022-07-18
b49b6cde-1d5d-4dd5-98d1-29adec085998,,,smartphone,,,2022-07-18
b49ce19f-0efb-42b2-92f8-076bc615b5e2,,45,pc,android,B,2022-07-18
b49ce19f-0efb-42b2-92f8-076bc615b5e2,,35,pc,android,B,2022-07-18
b49d3b58-a308-4c13-83c8-9213131aee0a,,59,,android,B,2022-07-18
b49d3b58-a308-4c13-83c8-9213131aee0a,,41,,android,B,2022-07-18
b4a01a31-8617-499d-93b8-18dd1ea4f17f,,54,,android,C1,2022-07-18
b4a01a31-8617-499d-93b8-18dd1ea4f17f,,,,android,C1,2022-07-18
